link,name,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
http://sofifa.com/player/219623/leonardo-rolon/19/159481/,Leonardo Rolon (Leonardo Gabriel Rolon),70,47,55,66,32,71,70,62,58,67,76,79,76,65,76,30,80,64,61,59,66,59,55,61,45,57,32,46,48,14,10,11,13,13
http://sofifa.com/player/216053/ramiro-costa/19/159481/,Ramiro Costa,49,62,76,54,34,68,52,39,44,63,60,55,65,53,40,77,48,33,90,54,55,36,71,62,53,58,24,35,25,14,14,13,12,10
http://sofifa.com/player/243446/matias-gomez/19/159481/,Matias Gomez,61,52,59,63,45,71,46,43,58,66,82,80,77,64,80,62,56,68,57,44,52,45,66,53,55,66,59,47,54,13,11,10,10,10
http://sofifa.com/player/214777/leandro-diaz/19/159481/,Leandro Diaz (Leandro Nicolas Diaz),41,68,68,61,48,65,72,43,42,66,69,62,65,57,53,71,64,68,75,62,43,13,67,45,71,52,25,23,16,10,13,12,16,13
http://sofifa.com/player/232697/lautaro-geminiani/19/159481/,Lautaro Geminiani (Lautaro Dante Geminiani),70,30,54,59,28,71,39,22,55,61,73,77,70,59,64,38,58,70,63,30,72,68,57,39,27,53,59,66,67,14,8,12,14,13
http://sofifa.com/player/143107/marcos-gelabert/19/159481/,Marcos Gelabert (Marcos Agustin Gelabert),52,48,57,67,47,66,74,70,65,74,47,48,63,75,68,59,63,33,72,56,75,63,55,73,63,70,55,58,56,13,14,9,12,14
http://sofifa.com/player/199435/pier-barrios/19/159481/,Pier Barrios (Pier Miqueas Barrios),68,33,62,56,34,49,28,38,52,58,68,69,66,66,67,62,57,70,69,58,70,67,34,53,41,54,65,66,66,6,9,11,13,8
http://sofifa.com/player/184851/daniel-vega/19/159481/,Daniel Vega (Mario Daniel Vega),9,15,13,20,12,14,12,20,20,26,21,29,63,65,42,15,60,45,73,17,33,18,11,35,30,56,15,15,14,1,62,66,1,65
http://sofifa.com/player/246045/pedro-de-la-vega/19/159481/,Pedro De la Vega,63,60,45,65,52,71,57,42,53,67,83,82,77,59,78,69,62,66,51,56,33,20,61,55,47,68,28,30,33,8,9,15,8,9
http://sofifa.com/player/241696/hernan-de-la-fuente/19/159481/,Hernan De la Fuente,63,39,48,67,33,68,42,40,46,67,77,79,72,59,69,49,73,78,64,41,66,65,62,43,52,60,56,63,62,15,10,9,14,8
http://sofifa.com/player/231219/braian-rivero/19/159481/,Braian Rivero,46,36,57,68,32,58,42,43,65,67,66,64,65,61,68,56,61,73,67,41,69,62,52,65,48,64,61,66,64,13,7,5,11,14
http://sofifa.com/player/243763/gonzalo-rodriguez/19/159481/,Gonzalo Rodriguez (Gonzalo Emanuel Rodriguez),60,63,42,64,55,70,40,38,35,67,71,72,67,66,69,67,37,76,51,55,34,15,67,58,48,65,40,24,27,14,14,11,6,9
http://sofifa.com/player/231222/fabian-henriquez/19/159481/,Fabian Henriquez,57,48,56,66,57,64,55,58,64,67,66,75,68,66,65,74,68,71,64,57,78,71,65,65,50,66,63,67,64,9,12,5,9,8
http://sofifa.com/player/247094/gustavo-britos/19/159481/,Gustavo Britos,32,64,70,46,60,60,58,48,35,58,75,67,71,68,78,67,76,72,62,62,41,15,72,58,67,65,19,22,13,10,11,7,7,6
http://sofifa.com/player/214863/alejandro-delfino/19/159481/,Alejandro Delfino,24,20,61,55,29,23,21,27,48,52,62,63,53,63,65,50,80,65,73,15,69,64,29,32,36,50,62,72,54,13,12,6,6,10
http://sofifa.com/player/246864/nicolas-velez/19/159481/,Nicolas Velez,44,69,62,57,68,65,71,46,36,70,68,65,82,66,71,70,72,62,61,56,55,13,62,57,71,64,19,13,14,12,8,10,15,8
http://sofifa.com/player/183894/matias-sanchez/19/159481/,Matias Sanchez (Matias Ariel Sanchez),49,47,43,66,59,63,57,58,58,65,70,69,64,69,76,51,51,73,62,54,65,67,52,63,50,65,62,63,64,10,10,6,16,16
http://sofifa.com/player/233057/franco-troyansky/19/159481/,Franco Troyansky,45,64,65,56,52,66,44,58,53,69,75,68,63,68,69,67,81,76,62,59,58,13,61,58,61,69,16,16,31,10,9,15,13,6
http://sofifa.com/player/226405/adrian-arregui/19/159481/,Adrian Arregui,45,52,68,63,58,62,39,36,63,64,71,69,68,55,69,61,82,82,69,63,82,67,50,56,53,62,59,68,65,9,16,7,16,15
http://sofifa.com/player/240744/martin-ojeda/19/159481/,Martin Ojeda (Martin Exequiel Ojeda),64,57,57,67,41,67,55,31,64,66,75,79,78,61,78,53,45,69,49,56,44,42,59,54,46,63,19,21,28,7,15,5,13,10
http://sofifa.com/player/243816/emanuel-iniguez/19/159481/,Emanuel Iniguez,64,24,59,53,28,55,35,29,50,64,72,74,69,54,58,43,76,73,59,25,54,65,42,50,46,64,67,70,67,13,14,6,12,6
http://sofifa.com/player/242287/francisco-ortega/19/159481/,Francisco Ortega,66,50,55,65,53,69,57,47,51,67,79,81,75,57,74,64,60,76,62,52,55,59,58,48,57,54,57,63,61,8,7,14,11,11
http://sofifa.com/player/233084/nahuel-molina/19/159481/,Nahuel Molina,65,24,47,64,30,60,52,32,58,64,79,70,72,62,74,53,76,78,65,38,60,70,56,50,38,63,60,65,58,12,13,8,5,10
http://sofifa.com/player/236668/gabriel-rojas/19/159481/,Gabriel Rojas,66,45,41,60,49,68,56,51,51,65,71,80,78,63,72,56,64,75,61,59,61,63,62,55,50,64,62,66,64,7,6,13,9,9
http://sofifa.com/player/215169/facundo-castillon/19/159481/,Facundo Castillon,59,61,58,62,59,68,60,57,56,62,77,81,79,64,77,70,75,59,67,68,43,20,62,64,67,63,27,25,21,14,11,8,9,7
http://sofifa.com/player/165505/carlos-matheu/19/159481/,Carlos Matheu (Carlos Javier Matheu),55,21,1,9,21,49,37,15,19,12,64,64,51,66,47,22,66,58,77,31,9,65,47,50,30,13,10,6,51,9,8,7,14,8
http://sofifa.com/player/224386/mauricio-tevez/19/159481/,Mauricio Tevez (Mauricio Alejandro Tevez),60,57,49,63,56,69,60,55,64,68,82,83,83,61,82,69,55,73,58,62,39,22,60,61,56,55,23,21,26,8,8,16,11,8
http://sofifa.com/player/232067/neri-bandiera/19/159481/,Neri Bandiera (Neri Ricardo Bandiera),51,64,57,60,38,68,31,27,49,66,76,76,81,65,83,51,61,61,38,75,25,17,73,51,61,50,20,17,17,9,11,11,11,5
http://sofifa.com/player/239491/juan-alvarez/19/159481/,Juan Alvarez,59,57,38,67,47,68,51,42,57,69,75,78,72,64,72,65,51,67,63,48,41,25,54,58,59,60,46,35,31,10,8,7,13,6
http://sofifa.com/player/214660/lucas-rodriguez/19/159481/,Lucas Rodriguez (Lucas Nahuel Rodriguez),74,50,53,64,45,68,74,78,68,67,75,73,80,56,86,35,75,67,59,63,72,61,56,62,44,65,64,62,64,14,15,15,15,9
http://sofifa.com/player/142998/cristian-munoz/19/159481/,Cristian Munoz (Cristian Fernando Munoz Hoffman),25,15,13,36,12,22,19,20,34,31,53,56,33,62,58,23,73,29,65,20,35,25,16,45,24,62,18,14,19,2,65,68,3,3
http://sofifa.com/player/207769/pablo-caballero/19/159481/,Pablo Caballero (Pablo Nicolas Caballero Santos),46,66,77,65,66,61,33,29,45,64,32,32,31,70,47,72,82,33,77,61,68,25,71,60,72,66,31,25,26,15,10,9,13,13
http://sofifa.com/player/215196/martin-galmarini/19/159481/,Martin Galmarini,68,56,60,67,56,67,64,59,66,70,76,48,68,63,60,67,69,73,72,57,80,61,63,68,61,67,74,63,63,16,14,6,14,14
http://sofifa.com/player/208298/martin-rivero/19/159481/,Martin Rivero (Martin Rodrigo Rivero),57,57,55,68,63,67,78,76,65,65,74,72,82,68,70,74,59,65,65,76,60,64,66,73,67,65,66,64,58,8,11,13,15,8
http://sofifa.com/player/240811/marcelo-torres/19/159481/,Marcelo Torres (Luis Marcelo Torres),51,67,67,58,47,64,48,44,45,65,76,75,73,64,71,61,63,61,70,59,51,25,64,64,61,64,30,28,24,15,6,14,8,5
http://sofifa.com/player/215990/oliver-benitez/19/159481/,Oliver Benitez,27,20,65,45,32,22,55,62,35,43,49,52,37,60,54,60,70,62,82,31,64,62,24,28,37,58,67,67,65,11,12,12,16,15
http://sofifa.com/player/173256/thomas-charles/19/159481/,Thomas Charles (Tomas Patricio Charles),61,51,65,61,63,64,46,58,53,59,45,53,55,61,46,67,77,65,73,40,68,65,41,58,59,59,61,68,65,7,6,16,8,9
http://sofifa.com/player/228809/agustin-doffo/19/159481/,Agustin Doffo,64,56,42,67,42,70,65,59,61,66,72,71,61,50,66,57,47,50,50,62,33,21,58,71,51,59,25,30,31,13,13,16,15,14
http://sofifa.com/player/230871/rodrigo-holgado/19/159481/,Rodrigo Holgado,49,6,65,63,57,3,48,49,47,66,68,70,70,53,73,64,67,61,63,9,40,21,56,55,4,54,22,30,35,5,7,5,11,12
http://sofifa.com/player/221661/guido-vadala/19/159481/,Guido Vadala (Guido Nahuel Vadala),62,58,39,65,58,73,71,62,57,72,78,75,86,54,76,62,54,68,37,58,44,20,54,62,54,54,30,16,20,6,4,3,5,5
http://sofifa.com/player/216802/juan-kaprof/19/159481/,Juan Kaprof (Juan Cruz Kaprof),38,65,55,71,48,70,51,42,56,63,73,69,71,62,79,61,61,55,71,64,60,20,67,62,68,63,38,23,15,13,8,13,11,9
http://sofifa.com/player/243170/francisco-apaolaza/19/159481/,Francisco Apaolaza (Juan Francisco Apaolaza),39,70,70,55,55,56,40,33,51,60,69,68,68,54,57,69,72,67,72,64,46,35,67,52,55,62,32,30,22,9,11,14,7,11
http://sofifa.com/player/211433/fernando-evangelista/19/159481/,Fernando Evangelista (Fernando Evangelista Iglesias),65,45,69,63,43,65,32,44,59,60,65,68,64,62,56,63,83,70,74,57,62,63,52,58,51,53,59,70,68,6,14,12,10,10
http://sofifa.com/player/234223/leandro-maciel/19/159481/,Leandro Maciel,52,47,61,70,42,65,40,40,66,69,72,67,69,65,73,68,74,68,67,52,71,70,55,64,41,62,66,67,68,7,14,7,11,14
http://sofifa.com/player/221441/gustavo-villarruel/19/159481/,Gustavo Villarruel (Gustavo Alejandro Villarruel),61,59,44,63,54,68,59,48,58,66,76,75,79,60,81,64,57,61,45,60,46,25,63,52,59,61,33,40,43,15,14,15,6,7
http://sofifa.com/player/225282/jose-devecchi/19/159481/,Jose Devecchi,16,19,17,25,17,15,14,18,25,15,47,48,36,63,54,24,61,27,67,14,26,21,15,28,21,43,20,21,14,65,62,59,64,67
http://sofifa.com/player/228867/julian-vitale/19/159481/,Julian Vitale,42,38,72,68,40,55,43,42,68,74,50,37,53,52,72,65,75,71,77,55,60,54,41,50,51,59,55,71,61,16,10,7,15,12
http://sofifa.com/player/236804/facundo-medina/19/159481/,Facundo Medina,54,33,50,63,29,62,36,32,45,63,70,74,63,61,61,27,60,67,67,32,63,62,51,45,44,56,66,68,64,13,5,12,13,13
http://sofifa.com/player/220937/matias-perez-acuna/19/159481/,Matias Perez Acuna,70,32,59,51,42,62,54,40,50,61,72,76,76,65,64,43,82,72,58,30,67,62,52,58,44,50,59,66,62,11,9,13,7,6
http://sofifa.com/player/228375/matias-vera/19/159481/,Matias Vera,55,33,56,68,45,55,48,62,63,66,70,70,73,63,80,62,58,71,53,50,68,62,50,50,48,48,62,65,60,8,13,10,14,7
