Date of submission,PAC WellBore ID,PAC String Type,WELL STATUS,WELL STATUS L1,HEALTHY/UNHEALTHY,UNHEALTHY CATEGORY,ISSUE,WFAM Score,Age,Age Factors,Score,Shallow Gas,Score2,Metal Loss Above Top Packer,Score3,Cement,Score4,Casing Thread,Score5,Corrosive Fluid,Score6,Final Score,WIRE,,,,
November,Peninsular,DULG-C025W01-SS,Active,Intermittent,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-C026-LS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-C026-SS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-C027-LS,ACTIVE,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-C027-SS,Active,Intermittent,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-C028S01-LS,ABANDON,PA-SWAP1,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-C028S01-SS,ABANDON,PA-SWAP1,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-C029-TS,ACTIVE,Flowing,Healthy,Intact,,2,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.6565,Low,,,,
November,Peninsular,DULG-C031-TS,IDLE,EI-RMD,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D001-LS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D001-SS,Active,Intermittent,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D002-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D003S01-TS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D004-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,Others,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D004-SS,IDLE,NE-LIMIT,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D005-LS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D005-SS,IDLE,NE-RM,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D006-LS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,Others,4,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D006-SS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,Others,4,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,5.313,High,,,,
November,Peninsular,DULG-D007S01-LS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,Others,4,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D007S01-SS,IDLE,EI-MECH,Unhealthy,P2 - Exceed Limit,Others,4,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D008-LS,IDLE,NC-RES,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D008-SS,IDLE,NC-RES,Healthy,P3-Within Limit,SCSSV Issue,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D009-LS,Active,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.6565,Low,,,,
November,Peninsular,DULG-D009-SS,IDLE,EI-OPS,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.6565,Low,,,,
November,Peninsular,DULG-D010S01-TS,Active,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D011-LS,IDLE,NC-RES,Healthy,P3-Within Limit,SCSSV Issue,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D011-SS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D012S01-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,DULG-D013S01-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,DULG-D014-TS,ABANDON,PA-PART,Healthy,Intact,,2,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.789325,Low,,,,
November,Peninsular,DULG-D015-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D015-SS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D016-LS,Active,Flowing,Unhealthy,P2 - Exceed Limit,High Annulus Pressure,4,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D016-SS,Idle,EI-AL,Unhealthy,P2 - Exceed Limit,High Annulus Pressure,4,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D017-TS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D018-LS,IDLE,EI-OPS,Unhealthy,P2 - Exceed Limit,Others,4,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D018-SS,IDLE,EI-OPS,Unhealthy,P2 - Exceed Limit,Others,4,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D019H01-LS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D019H01-SS,IDLE,EI-AL,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D020S01-TS,ACTIVE,Flowing,Healthy,Intact,,2,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.789325,Low,,,,
November,Peninsular,DULG-D021S01-TS,IDLE,EI-RMD,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D022-TS,IDLE,NC-RES,Healthy,P3-Within Limit,SCSSV Issue,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D023-LS,IDLE,NE-LIMIT,Healthy,P3-Within Limit,SCSSV Issue,3,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D023-SS,IDLE,EI-MECH,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D024S02-TS,Active,Flowing,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,3.98475,Medium,,,,
November,Peninsular,DULG-D025-LS,Active,Flowing,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,3.98475,Medium,,,,
November,Peninsular,DULG-D025-SS,Active,Flowing,Healthy,Intact,,2,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D026S01-LS,IDLE,EI-MECH,Unhealthy,P2 - Exceed Limit,Others,4,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D026S01-SS,Active,Flowing,Unhealthy,P2 - Exceed Limit,Others,4,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,5.8575825,Serious,,,,
November,Peninsular,DULG-D027-TS,Active,Flowing,Healthy,P3-Within Limit,Others,3,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D028-TS,Active,Flowing,Healthy,Intact,,2,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D029-TS,Active,Flowing,Healthy,P3-Within Limit,Others,3,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D030-LS,IDLE,EI-OPS,Healthy,P3-Within Limit,SCSSV Issue,3,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.60238625,High,,,,
November,Peninsular,DULG-D030-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,SCSSV Issue,3,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.60238625,High,,,,
November,Peninsular,DULG-D031-TS,IDLE,EI-OPS,Healthy,Intact,Wellhead/Xmas Tree Passing,2,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DULG-D032-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,Others,3,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DULG-D032-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,4.393186875,Medium,,,,
November,Peninsular,DYNG-A001S02-TS,ACTIVE,Flowing,Healthy,Intact,,2,22,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,Peninsular,DYNG-A002-TS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,8,Below 10 years,1,No risk,1,Between 30-50%,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.2,Medium,,,,
November,Peninsular,DYNG-A003-TS,IDLE,NC-RES,Healthy,P3-Within Limit,SCSSV Issue,3,32,More than 30 years,1.1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.63825,Medium,,,,
November,Peninsular,DYNG-A004S01-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,33,More than 30 years,1.1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.63825,Medium,,,,
November,Peninsular,DYNG-A007-TS,ACTIVE,Flowing,Healthy,Intact,,2,19,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,DYNG-B001-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,High Annulus Pressure,3,16,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.3075,Low,,,,
November,Peninsular,DYNG-B002-TS,ACTIVE,Flowing,Unhealthy,P1- Serious,Others,5,35,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,6.64125,Serious,,,,
November,Peninsular,DYNG-B003-TS,ACTIVE,Flowing,Unhealthy,P1- Serious,Others,5,35,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,6.64125,Serious,,,,
November,Peninsular,DYNG-B004R01-TS,IDLE,EI-RMD,Healthy,P3-Within Limit,High Annulus Pressure,3,35,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.98475,Medium,,,,
November,Peninsular,DYNG-B005-LS,ACTIVE,Flowing,Healthy,Intact,,2,15,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,DYNG-B005-SS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,DYNG-B006-TS,IDLE,EI-OPS,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,DYNG-C001-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,High Annulus Pressure,3,35,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.98475,Medium,,,,
November,Peninsular,DYNG-C002-LS,ACTIVE,Flowing,Healthy,Intact,,2,34,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,Peninsular,DYNG-C002-SS,ACTIVE,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,DYNG-C003-TS,IDLE,NC-RES,Healthy,P3-Within Limit,High Annulus Pressure,3,23,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,DYNG-C004-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,High Annulus Pressure,3,33,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,Peninsular,DYNG-C005-TS,Idle,EI-OPS,Healthy,Intact,,2,34,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,Peninsular,DYNG-C006-LS,ACTIVE,Flowing,Healthy,Intact,,2,32,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,Peninsular,DYNG-C006-SS,ACTIVE,Flowing,Healthy,Intact,,2,33,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,Peninsular,KEPG-A001-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,33,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,Peninsular,KEPG-A002-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A003-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A004S01-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A005-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A006S01-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A007S01-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A009S01-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A010-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,KEPG-A011-TS,ABANDON,PA-SWAP1,Healthy,Intact,,2,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,Peninsular,LAHO-A001-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,35,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,4.383225,Medium,,,,
November,Peninsular,LAHO-A002-TS,IDLE,EI-OPS,Healthy,P3-Within Limit,SCSSV Issue,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,LAHO-A003-LS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,LAHO-A003-SS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,LEDG-A001S01-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,LEDG-A001S01-SS,Idle,EI-MECH,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,LEDG-A002S02-TS,ACTIVE,Flowing,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,LEDG-A003S03-LS,ACTIVE,Flowing,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,LEDG-A003S03-SS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,8,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,4.6,High,,,,
November,Peninsular,LUKN-A001S01-TS,IDLE,NC-RES,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,LUKN-A002-TS,IDLE,NC-RES,Healthy,Intact,SCSSV Issue,2,7,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2.3,Low,,,,
November,Peninsular,LUKN-A003S02-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,LUKN-A004-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,LUKN-A005-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2.3,Low,,,,
November,Peninsular,LUKN-A006-TS,IDLE,EI-OPS,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,MLOR-A001-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,MLOR-A002-LS,ACTIVE,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,MLOR-A002-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,MLOR-A003-TS,ACTIVE,Flowing,Healthy,Intact,,2,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,MLOR-A004-LS,ACTIVE,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,MLOR-A004-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,PDNG-A001-TS,Idle,NC-RES,Healthy,Intact,,2,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,PNAR-A001S02-TS,ACTIVE,Flowing,Healthy,Intact,Others,2,35,More than 30 years,1.1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.4255,Low,,,,
November,Peninsular,PNAR-A002S02-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,PNAR-A003S01-LS,IDLE,NC-RES,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,PNAR-A003S01-SS,IDLE,NC-RES,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,PNAR-A004S02-TS,ACTIVE,Flowing,Healthy,Intact,,2,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
